Aantal,Aantal per 100000 inwoners,BevAant,Count,Datum,Gemeente
7.0,16.0,42943.0,20,03-23-2020,Nijkerk
4.0,9.0,42943.0,19,03-22-2020,Nijkerk
4.0,9.0,42943.0,18,03-21-2020,Nijkerk
2.0,5.0,42943.0,17,03-20-2020,Nijkerk
2.0,5.0,42943.0,16,03-19-2020,Nijkerk
2.0,5.0,42943.0,15,03-18-2020,Nijkerk
2.0,5.0,42943.0,14,03-17-2020,Nijkerk
1.0,2.0,42943.0,13,03-16-2020,Nijkerk
108.0,61.0,176731.0,22,03-25-2020,Nijmegen
93.0,53.0,176731.0,21,03-24-2020,Nijmegen
79.0,45.0,176731.0,20,03-23-2020,Nijmegen
68.0,38.0,176731.0,19,03-22-2020,Nijmegen
60.0,34.0,176731.0,18,03-21-2020,Nijmegen
55.0,31.0,176731.0,17,03-20-2020,Nijmegen
48.0,27.0,176731.0,16,03-19-2020,Nijmegen
41.0,23.0,176731.0,15,03-18-2020,Nijmegen
31.0,18.0,176731.0,14,03-17-2020,Nijmegen
12.0,7.0,176731.0,12,03-16-2020,Nijmegen
17.0,10.0,176731.0,13,03-16-2020,Nijmegen
9.0,5.0,176731.0,11,03-14-2020,Nijmegen
8.0,5.0,176731.0,10,03-13-2020,Nijmegen
6.0,3.0,176731.0,09,03-12-2020,Nijmegen
4.0,2.0,176731.0,08,03-11-2020,Nijmegen
3.0,2.0,176731.0,07,03-10-2020,Nijmegen
3.0,2.0,176731.0,06,03-09-2020,Nijmegen
2.0,1.0,176731.0,05,03-08-2020,Nijmegen
2.0,1.0,176731.0,04,03-07-2020,Nijmegen
1.0,1.0,176731.0,03,03-06-2020,Nijmegen
19.0,22.0,84797.0,22,03-25-2020,Nissewaard
17.0,20.0,84797.0,21,03-24-2020,Nissewaard
15.0,18.0,84797.0,20,03-23-2020,Nissewaard
15.0,18.0,84797.0,19,03-22-2020,Nissewaard
12.0,14.0,84797.0,18,03-21-2020,Nissewaard
11.0,13.0,84797.0,17,03-20-2020,Nissewaard
7.0,8.0,84797.0,16,03-19-2020,Nissewaard
4.0,5.0,84797.0,15,03-18-2020,Nissewaard
3.0,4.0,84797.0,14,03-17-2020,Nissewaard
1.0,1.0,84797.0,12,03-16-2020,Nissewaard
1.0,1.0,84797.0,13,03-16-2020,Nissewaard
1.0,1.0,84797.0,11,03-14-2020,Nissewaard
1.0,1.0,84797.0,10,03-13-2020,Nissewaard
1.0,1.0,84797.0,09,03-12-2020,Nissewaard
3.0,7.0,45181.0,22,03-25-2020,Noardeast-Fryslan
3.0,7.0,45181.0,21,03-24-2020,Noardeast-Fryslan
2.0,4.0,45181.0,20,03-23-2020,Noardeast-Fryslan
1.0,2.0,45181.0,19,03-22-2020,Noardeast-Fryslan
1.0,2.0,45181.0,18,03-21-2020,Noardeast-Fryslan
1.0,2.0,45181.0,16,03-19-2020,Noardeast-Fryslan
0.0,0.0,45181.0,15,03-18-2020,Noardeast-Fryslan
0.0,0.0,45181.0,14,03-17-2020,Noardeast-Fryslan
1.0,2.0,45181.0,17,03-20-2020,Noardeast-Fryslan
2.0,27.0,7308.0,22,03-25-2020,Noord-Beveland
1.0,14.0,7308.0,21,03-24-2020,Noord-Beveland
0.0,0.0,7308.0,20,03-23-2020,Noord-Beveland
0.0,0.0,7308.0,19,03-22-2020,Noord-Beveland
0.0,0.0,7308.0,18,03-21-2020,Noord-Beveland
0.0,0.0,7308.0,17,03-20-2020,Noord-Beveland
0.0,0.0,7308.0,16,03-19-2020,Noord-Beveland
0.0,0.0,7308.0,15,03-18-2020,Noord-Beveland
0.0,0.0,7308.0,14,03-17-2020,Noord-Beveland
1.0,3.0,31290.0,22,03-25-2020,Noordenveld
1.0,3.0,31290.0,21,03-24-2020,Noordenveld
1.0,3.0,31290.0,20,03-23-2020,Noordenveld
1.0,3.0,31290.0,19,03-22-2020,Noordenveld
1.0,3.0,31290.0,18,03-21-2020,Noordenveld
1.0,3.0,31290.0,17,03-20-2020,Noordenveld
1.0,3.0,31290.0,16,03-19-2020,Noordenveld
1.0,3.0,31290.0,15,03-18-2020,Noordenveld
1.0,3.0,31290.0,14,03-17-2020,Noordenveld
1.0,3.0,31290.0,13,03-16-2020,Noordenveld
5.0,11.0,46849.0,22,03-25-2020,Noordoostpolder
4.0,9.0,46849.0,21,03-24-2020,Noordoostpolder
3.0,6.0,46849.0,20,03-23-2020,Noordoostpolder
3.0,6.0,46849.0,19,03-22-2020,Noordoostpolder
3.0,6.0,46849.0,18,03-21-2020,Noordoostpolder
2.0,4.0,46849.0,17,03-20-2020,Noordoostpolder
2.0,4.0,46849.0,16,03-19-2020,Noordoostpolder
2.0,4.0,46849.0,15,03-18-2020,Noordoostpolder
2.0,4.0,46849.0,14,03-17-2020,Noordoostpolder
2.0,4.0,46849.0,12,03-16-2020,Noordoostpolder
2.0,4.0,46849.0,13,03-16-2020,Noordoostpolder
2.0,4.0,46849.0,11,03-14-2020,Noordoostpolder
7.0,16.0,42859.0,22,03-25-2020,Noordwijk
6.0,14.0,42859.0,21,03-24-2020,Noordwijk
6.0,14.0,42859.0,20,03-23-2020,Noordwijk
6.0,14.0,42859.0,19,03-22-2020,Noordwijk
3.0,7.0,42859.0,18,03-21-2020,Noordwijk
2.0,5.0,42859.0,17,03-20-2020,Noordwijk
3.0,7.0,42859.0,16,03-19-2020,Noordwijk
2.0,5.0,42859.0,15,03-18-2020,Noordwijk
2.0,5.0,42859.0,14,03-17-2020,Noordwijk
2.0,5.0,42859.0,12,03-16-2020,Noordwijk
2.0,5.0,42859.0,13,03-16-2020,Noordwijk
2.0,5.0,42859.0,11,03-14-2020,Noordwijk
2.0,5.0,42859.0,10,03-13-2020,Noordwijk
2.0,5.0,42859.0,09,03-12-2020,Noordwijk
2.0,5.0,42859.0,08,03-11-2020,Noordwijk
2.0,5.0,42859.0,07,03-10-2020,Noordwijk
2.0,5.0,42859.0,06,03-09-2020,Noordwijk
8.0,35.0,23186.0,22,03-25-2020,"Nuenen, Gerwen en Nederwetten"
4.0,17.0,23186.0,21,03-24-2020,"Nuenen, Gerwen en Nederwetten"
4.0,17.0,23186.0,20,03-23-2020,"Nuenen, Gerwen en Nederwetten"
3.0,13.0,23186.0,19,03-22-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,18,03-21-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,17,03-20-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,16,03-19-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,15,03-18-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,14,03-17-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,12,03-16-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,13,03-16-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,11,03-14-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,10,03-13-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,09,03-12-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,08,03-11-2020,"Nuenen, Gerwen en Nederwetten"
1.0,4.0,23186.0,07,03-10-2020,"Nuenen, Gerwen en Nederwetten"
29.0,106.0,27481.0,22,03-25-2020,Nunspeet
22.0,80.0,27481.0,21,03-24-2020,Nunspeet
17.0,62.0,27481.0,20,03-23-2020,Nunspeet
13.0,47.0,27481.0,19,03-22-2020,Nunspeet
9.0,33.0,27481.0,18,03-21-2020,Nunspeet
4.0,15.0,27481.0,17,03-20-2020,Nunspeet
3.0,11.0,27481.0,16,03-19-2020,Nunspeet
3.0,11.0,27481.0,15,03-18-2020,Nunspeet
2.0,7.0,27481.0,14,03-17-2020,Nunspeet
1.0,4.0,27481.0,12,03-16-2020,Nunspeet
2.0,7.0,27481.0,13,03-16-2020,Nunspeet
1.0,4.0,27481.0,11,03-14-2020,Nunspeet
1.0,4.0,27481.0,10,03-13-2020,Nunspeet
9.0,37.0,24426.0,22,03-25-2020,Oegstgeest
8.0,33.0,24426.0,21,03-24-2020,Oegstgeest
7.0,29.0,24426.0,20,03-23-2020,Oegstgeest
7.0,29.0,24426.0,19,03-22-2020,Oegstgeest
7.0,29.0,24426.0,18,03-21-2020,Oegstgeest
6.0,25.0,24426.0,17,03-20-2020,Oegstgeest
5.0,20.0,24426.0,16,03-19-2020,Oegstgeest
4.0,16.0,24426.0,15,03-18-2020,Oegstgeest
4.0,16.0,24426.0,14,03-17-2020,Oegstgeest
4.0,16.0,24426.0,12,03-16-2020,Oegstgeest
4.0,16.0,24426.0,13,03-16-2020,Oegstgeest
4.0,16.0,24426.0,11,03-14-2020,Oegstgeest
2.0,8.0,24426.0,10,03-13-2020,Oegstgeest
2.0,8.0,24426.0,09,03-12-2020,Oegstgeest
2.0,8.0,24426.0,08,03-11-2020,Oegstgeest
1.0,4.0,24426.0,07,03-10-2020,Oegstgeest
1.0,4.0,24426.0,06,03-09-2020,Oegstgeest
1.0,4.0,24426.0,05,03-08-2020,Oegstgeest
1.0,4.0,24426.0,04,03-07-2020,Oegstgeest
6.0,32.0,18623.0,22,03-25-2020,Oirschot
4.0,21.0,18623.0,21,03-24-2020,Oirschot
3.0,16.0,18623.0,20,03-23-2020,Oirschot
3.0,16.0,18623.0,19,03-22-2020,Oirschot
1.0,5.0,18623.0,18,03-21-2020,Oirschot
1.0,5.0,18623.0,17,03-20-2020,Oirschot
1.0,5.0,18623.0,16,03-19-2020,Oirschot
1.0,5.0,18623.0,15,03-18-2020,Oirschot
1.0,5.0,18623.0,14,03-17-2020,Oirschot
1.0,5.0,18623.0,13,03-16-2020,Oirschot
18.0,69.0,26140.0,22,03-25-2020,Oisterwijk
16.0,61.0,26140.0,21,03-24-2020,Oisterwijk
16.0,61.0,26140.0,20,03-23-2020,Oisterwijk
16.0,61.0,26140.0,19,03-22-2020,Oisterwijk
15.0,57.0,26140.0,18,03-21-2020,Oisterwijk
12.0,46.0,26140.0,17,03-20-2020,Oisterwijk
10.0,38.0,26140.0,16,03-19-2020,Oisterwijk
10.0,38.0,26140.0,15,03-18-2020,Oisterwijk
10.0,38.0,26140.0,14,03-17-2020,Oisterwijk
6.0,23.0,26140.0,12,03-16-2020,Oisterwijk
9.0,34.0,26140.0,13,03-16-2020,Oisterwijk
6.0,23.0,26140.0,11,03-14-2020,Oisterwijk
6.0,23.0,26140.0,10,03-13-2020,Oisterwijk
5.0,19.0,26140.0,09,03-12-2020,Oisterwijk
4.0,15.0,26140.0,08,03-11-2020,Oisterwijk
3.0,11.0,26140.0,07,03-10-2020,Oisterwijk
3.0,11.0,26140.0,06,03-09-2020,Oisterwijk
3.0,11.0,26140.0,05,03-08-2020,Oisterwijk
3.0,11.0,26140.0,04,03-07-2020,Oisterwijk
1.0,4.0,26140.0,03,03-06-2020,Oisterwijk
0.0,0.0,38129.0,22,03-25-2020,Oldambt
0.0,0.0,38129.0,21,03-24-2020,Oldambt
0.0,0.0,38129.0,20,03-23-2020,Oldambt
0.0,0.0,38129.0,19,03-22-2020,Oldambt
0.0,0.0,38129.0,18,03-21-2020,Oldambt
0.0,0.0,38129.0,17,03-20-2020,Oldambt
0.0,0.0,38129.0,16,03-19-2020,Oldambt
0.0,0.0,38129.0,15,03-18-2020,Oldambt
0.0,0.0,38129.0,14,03-17-2020,Oldambt
12.0,51.0,23598.0,22,03-25-2020,Oldebroek
8.0,34.0,23598.0,21,03-24-2020,Oldebroek
7.0,30.0,23598.0,20,03-23-2020,Oldebroek
7.0,30.0,23598.0,19,03-22-2020,Oldebroek
6.0,25.0,23598.0,18,03-21-2020,Oldebroek
5.0,21.0,23598.0,17,03-20-2020,Oldebroek
5.0,21.0,23598.0,16,03-19-2020,Oldebroek
5.0,21.0,23598.0,15,03-18-2020,Oldebroek
2.0,8.0,23598.0,14,03-17-2020,Oldebroek
1.0,4.0,23598.0,12,03-16-2020,Oldebroek
2.0,8.0,23598.0,13,03-16-2020,Oldebroek
1.0,4.0,23598.0,11,03-14-2020,Oldebroek
1.0,4.0,23598.0,10,03-13-2020,Oldebroek
13.0,41.0,31840.0,22,03-25-2020,Oldenzaal
8.0,25.0,31840.0,21,03-24-2020,Oldenzaal
6.0,19.0,31840.0,20,03-23-2020,Oldenzaal
6.0,19.0,31840.0,19,03-22-2020,Oldenzaal
6.0,19.0,31840.0,18,03-21-2020,Oldenzaal
5.0,16.0,31840.0,17,03-20-2020,Oldenzaal
3.0,9.0,31840.0,16,03-19-2020,Oldenzaal
2.0,6.0,31840.0,15,03-18-2020,Oldenzaal
1.0,3.0,31840.0,14,03-17-2020,Oldenzaal
1.0,3.0,31840.0,12,03-16-2020,Oldenzaal
1.0,3.0,31840.0,13,03-16-2020,Oldenzaal
1.0,3.0,31840.0,11,03-14-2020,Oldenzaal
6.0,33.0,18071.0,22,03-25-2020,Olst-Wijhe
4.0,22.0,18071.0,21,03-24-2020,Olst-Wijhe
2.0,11.0,18071.0,20,03-23-2020,Olst-Wijhe
2.0,11.0,18071.0,19,03-22-2020,Olst-Wijhe
2.0,11.0,18071.0,18,03-21-2020,Olst-Wijhe
0.0,0.0,18071.0,17,03-20-2020,Olst-Wijhe
0.0,0.0,18071.0,16,03-19-2020,Olst-Wijhe
0.0,0.0,18071.0,15,03-18-2020,Olst-Wijhe
0.0,0.0,18071.0,14,03-17-2020,Olst-Wijhe
7.0,39.0,17813.0,22,03-25-2020,Ommen
6.0,34.0,17813.0,21,03-24-2020,Ommen
6.0,34.0,17813.0,20,03-23-2020,Ommen
4.0,22.0,17813.0,19,03-22-2020,Ommen
4.0,22.0,17813.0,18,03-21-2020,Ommen
3.0,17.0,17813.0,17,03-20-2020,Ommen
2.0,11.0,17813.0,16,03-19-2020,Ommen
2.0,11.0,17813.0,15,03-18-2020,Ommen
1.0,6.0,17813.0,14,03-17-2020,Ommen
1.0,6.0,17813.0,12,03-16-2020,Ommen
1.0,6.0,17813.0,13,03-16-2020,Ommen
1.0,6.0,17813.0,11,03-14-2020,Ommen
6.0,20.0,29704.0,22,03-25-2020,Oost Gelre
6.0,20.0,29704.0,21,03-24-2020,Oost Gelre
2.0,7.0,29704.0,20,03-23-2020,Oost Gelre
2.0,7.0,29704.0,19,03-22-2020,Oost Gelre
2.0,7.0,29704.0,18,03-21-2020,Oost Gelre
1.0,3.0,29704.0,17,03-20-2020,Oost Gelre
0.0,0.0,29704.0,16,03-19-2020,Oost Gelre
0.0,0.0,29704.0,15,03-18-2020,Oost Gelre
0.0,0.0,29704.0,14,03-17-2020,Oost Gelre
26.0,47.0,55616.0,22,03-25-2020,Oosterhout
23.0,41.0,55616.0,21,03-24-2020,Oosterhout
22.0,40.0,55616.0,20,03-23-2020,Oosterhout
16.0,29.0,55616.0,19,03-22-2020,Oosterhout
13.0,23.0,55616.0,18,03-21-2020,Oosterhout
12.0,22.0,55616.0,17,03-20-2020,Oosterhout
9.0,16.0,55616.0,16,03-19-2020,Oosterhout
9.0,16.0,55616.0,15,03-18-2020,Oosterhout
8.0,14.0,55616.0,14,03-17-2020,Oosterhout
5.0,9.0,55616.0,12,03-16-2020,Oosterhout
6.0,11.0,55616.0,13,03-16-2020,Oosterhout
4.0,7.0,55616.0,11,03-14-2020,Oosterhout
3.0,5.0,55616.0,10,03-13-2020,Oosterhout
1.0,2.0,55616.0,09,03-12-2020,Oosterhout
1.0,4.0,25497.0,22,03-25-2020,Ooststellingwerf
0.0,0.0,25497.0,21,03-24-2020,Ooststellingwerf
0.0,0.0,25497.0,20,03-23-2020,Ooststellingwerf
0.0,0.0,25497.0,19,03-22-2020,Ooststellingwerf
0.0,0.0,25497.0,18,03-21-2020,Ooststellingwerf
0.0,0.0,25497.0,17,03-20-2020,Ooststellingwerf
0.0,0.0,25497.0,16,03-19-2020,Ooststellingwerf
0.0,0.0,25497.0,15,03-18-2020,Ooststellingwerf
0.0,0.0,25497.0,14,03-17-2020,Ooststellingwerf
6.0,61.0,9757.0,22,03-25-2020,Oostzaan
5.0,51.0,9757.0,21,03-24-2020,Oostzaan
5.0,51.0,9757.0,20,03-23-2020,Oostzaan
4.0,41.0,9757.0,19,03-22-2020,Oostzaan
3.0,31.0,9757.0,18,03-21-2020,Oostzaan
3.0,31.0,9757.0,17,03-20-2020,Oostzaan
2.0,20.0,9757.0,16,03-19-2020,Oostzaan
2.0,20.0,9757.0,15,03-18-2020,Oostzaan
1.0,10.0,9757.0,14,03-17-2020,Oostzaan
0.0,0.0,11779.0,22,03-25-2020,Opmeer
0.0,0.0,11779.0,21,03-24-2020,Opmeer
0.0,0.0,11779.0,20,03-23-2020,Opmeer
0.0,0.0,11779.0,19,03-22-2020,Opmeer
0.0,0.0,11779.0,18,03-21-2020,Opmeer
0.0,0.0,11779.0,17,03-20-2020,Opmeer
0.0,0.0,11779.0,16,03-19-2020,Opmeer
0.0,0.0,11779.0,15,03-18-2020,Opmeer
0.0,0.0,11779.0,14,03-17-2020,Opmeer
4.0,13.0,29723.0,22,03-25-2020,Opsterland
3.0,10.0,29723.0,21,03-24-2020,Opsterland
3.0,10.0,29723.0,20,03-23-2020,Opsterland
2.0,7.0,29723.0,19,03-22-2020,Opsterland
2.0,7.0,29723.0,18,03-21-2020,Opsterland
2.0,7.0,29723.0,17,03-20-2020,Opsterland
2.0,7.0,29723.0,16,03-19-2020,Opsterland
2.0,7.0,29723.0,15,03-18-2020,Opsterland
2.0,7.0,29723.0,14,03-17-2020,Opsterland
2.0,7.0,29723.0,12,03-16-2020,Opsterland
2.0,7.0,29723.0,13,03-16-2020,Opsterland
2.0,7.0,29723.0,11,03-14-2020,Opsterland
2.0,7.0,29723.0,10,03-13-2020,Opsterland
2.0,7.0,29723.0,09,03-12-2020,Opsterland
2.0,7.0,29723.0,08,03-11-2020,Opsterland
2.0,7.0,29723.0,07,03-10-2020,Opsterland
81.0,89.0,91451.0,22,03-25-2020,Oss
73.0,80.0,91451.0,21,03-24-2020,Oss
65.0,71.0,91451.0,20,03-23-2020,Oss
59.0,65.0,91451.0,19,03-22-2020,Oss
44.0,48.0,91451.0,18,03-21-2020,Oss
35.0,38.0,91451.0,17,03-20-2020,Oss
26.0,28.0,91451.0,16,03-19-2020,Oss
20.0,22.0,91451.0,15,03-18-2020,Oss
14.0,15.0,91451.0,14,03-17-2020,Oss
5.0,5.0,91451.0,12,03-16-2020,Oss
11.0,12.0,91451.0,13,03-16-2020,Oss
4.0,4.0,91451.0,11,03-14-2020,Oss
3.0,3.0,91451.0,10,03-13-2020,Oss
3.0,3.0,91451.0,09,03-12-2020,Oss
2.0,2.0,91451.0,08,03-11-2020,Oss
1.0,1.0,91451.0,07,03-10-2020,Oss
1.0,1.0,91451.0,06,03-09-2020,Oss
1.0,1.0,91451.0,05,03-08-2020,Oss
1.0,1.0,91451.0,04,03-07-2020,Oss
1.0,1.0,91451.0,03,03-06-2020,Oss
1.0,1.0,91451.0,02,03-05-2020,Oss
1.0,1.0,91451.0,01,03-04-2020,Oss
1.0,1.0,91451.0,00,03-03-2020,Oss
4.0,10.0,39473.0,22,03-25-2020,Oude IJsselstreek
4.0,10.0,39473.0,21,03-24-2020,Oude IJsselstreek
4.0,10.0,39473.0,20,03-23-2020,Oude IJsselstreek
4.0,10.0,39473.0,19,03-22-2020,Oude IJsselstreek
4.0,10.0,39473.0,18,03-21-2020,Oude IJsselstreek
2.0,5.0,39473.0,17,03-20-2020,Oude IJsselstreek
2.0,5.0,39473.0,16,03-19-2020,Oude IJsselstreek
2.0,5.0,39473.0,15,03-18-2020,Oude IJsselstreek
2.0,5.0,39473.0,14,03-17-2020,Oude IJsselstreek
1.0,3.0,39473.0,13,03-16-2020,Oude IJsselstreek
7.0,50.0,13916.0,22,03-25-2020,Ouder-Amstel
7.0,50.0,13916.0,21,03-24-2020,Ouder-Amstel
5.0,36.0,13916.0,20,03-23-2020,Ouder-Amstel
4.0,29.0,13916.0,19,03-22-2020,Ouder-Amstel
4.0,29.0,13916.0,18,03-21-2020,Ouder-Amstel
3.0,22.0,13916.0,17,03-20-2020,Ouder-Amstel
3.0,22.0,13916.0,16,03-19-2020,Ouder-Amstel
3.0,22.0,13916.0,15,03-18-2020,Ouder-Amstel
2.0,14.0,13916.0,14,03-17-2020,Ouder-Amstel
10.0,98.0,10201.0,22,03-25-2020,Oudewater
7.0,69.0,10201.0,21,03-24-2020,Oudewater
4.0,39.0,10201.0,20,03-23-2020,Oudewater
4.0,39.0,10201.0,19,03-22-2020,Oudewater
3.0,29.0,10201.0,18,03-21-2020,Oudewater
2.0,20.0,10201.0,17,03-20-2020,Oudewater
2.0,20.0,10201.0,16,03-19-2020,Oudewater
1.0,10.0,10201.0,15,03-18-2020,Oudewater
1.0,10.0,10201.0,14,03-17-2020,Oudewater
1.0,10.0,10201.0,12,03-16-2020,Oudewater
1.0,10.0,10201.0,13,03-16-2020,Oudewater
38.0,80.0,47543.0,22,03-25-2020,Overbetuwe
33.0,69.0,47543.0,21,03-24-2020,Overbetuwe
30.0,63.0,47543.0,20,03-23-2020,Overbetuwe
22.0,46.0,47543.0,19,03-22-2020,Overbetuwe
20.0,42.0,47543.0,18,03-21-2020,Overbetuwe
15.0,32.0,47543.0,17,03-20-2020,Overbetuwe
11.0,23.0,47543.0,16,03-19-2020,Overbetuwe
9.0,19.0,47543.0,15,03-18-2020,Overbetuwe
9.0,19.0,47543.0,14,03-17-2020,Overbetuwe
6.0,13.0,47543.0,12,03-16-2020,Overbetuwe
8.0,17.0,47543.0,13,03-16-2020,Overbetuwe
4.0,8.0,47543.0,11,03-14-2020,Overbetuwe
6.0,19.0,32290.0,22,03-25-2020,Papendrecht
5.0,15.0,32290.0,21,03-24-2020,Papendrecht
5.0,15.0,32290.0,20,03-23-2020,Papendrecht
4.0,12.0,32290.0,19,03-22-2020,Papendrecht
2.0,6.0,32290.0,18,03-21-2020,Papendrecht
2.0,6.0,32290.0,17,03-20-2020,Papendrecht
1.0,3.0,32290.0,16,03-19-2020,Papendrecht
0.0,0.0,32290.0,15,03-18-2020,Papendrecht
0.0,0.0,32290.0,14,03-17-2020,Papendrecht
88.0,203.0,43311.0,22,03-25-2020,Peel en Maas
79.0,182.0,43311.0,21,03-24-2020,Peel en Maas
69.0,159.0,43311.0,20,03-23-2020,Peel en Maas
64.0,148.0,43311.0,19,03-22-2020,Peel en Maas
63.0,145.0,43311.0,18,03-21-2020,Peel en Maas
49.0,113.0,43311.0,17,03-20-2020,Peel en Maas
41.0,95.0,43311.0,16,03-19-2020,Peel en Maas
36.0,83.0,43311.0,15,03-18-2020,Peel en Maas
31.0,72.0,43311.0,14,03-17-2020,Peel en Maas
14.0,32.0,43311.0,12,03-16-2020,Peel en Maas
19.0,44.0,43311.0,13,03-16-2020,Peel en Maas
10.0,23.0,43311.0,11,03-14-2020,Peel en Maas
8.0,18.0,43311.0,10,03-13-2020,Peel en Maas
4.0,9.0,43311.0,09,03-12-2020,Peel en Maas
3.0,7.0,43311.0,08,03-11-2020,Peel en Maas
1.0,2.0,43311.0,07,03-10-2020,Peel en Maas
2.0,16.0,12214.0,22,03-25-2020,Pekela
2.0,16.0,12214.0,21,03-24-2020,Pekela
2.0,16.0,12214.0,20,03-23-2020,Pekela
2.0,16.0,12214.0,19,03-22-2020,Pekela
2.0,16.0,12214.0,18,03-21-2020,Pekela
1.0,8.0,12214.0,17,03-20-2020,Pekela
1.0,8.0,12214.0,16,03-19-2020,Pekela
1.0,8.0,12214.0,15,03-18-2020,Pekela
1.0,8.0,12214.0,14,03-17-2020,Pekela
1.0,8.0,12214.0,12,03-16-2020,Pekela
1.0,8.0,12214.0,13,03-16-2020,Pekela
1.0,8.0,12214.0,11,03-14-2020,Pekela
1.0,8.0,12214.0,10,03-13-2020,Pekela
1.0,8.0,12214.0,09,03-12-2020,Pekela
16.0,29.0,54331.0,22,03-25-2020,Pijnacker-Nootdorp
14.0,26.0,54331.0,21,03-24-2020,Pijnacker-Nootdorp
12.0,22.0,54331.0,20,03-23-2020,Pijnacker-Nootdorp
11.0,20.0,54331.0,19,03-22-2020,Pijnacker-Nootdorp
11.0,20.0,54331.0,18,03-21-2020,Pijnacker-Nootdorp
11.0,20.0,54331.0,17,03-20-2020,Pijnacker-Nootdorp
11.0,20.0,54331.0,16,03-19-2020,Pijnacker-Nootdorp
11.0,20.0,54331.0,15,03-18-2020,Pijnacker-Nootdorp
10.0,18.0,54331.0,14,03-17-2020,Pijnacker-Nootdorp
7.0,13.0,54331.0,12,03-16-2020,Pijnacker-Nootdorp
8.0,15.0,54331.0,13,03-16-2020,Pijnacker-Nootdorp
6.0,11.0,54331.0,11,03-14-2020,Pijnacker-Nootdorp
6.0,11.0,54331.0,10,03-13-2020,Pijnacker-Nootdorp
5.0,9.0,54331.0,09,03-12-2020,Pijnacker-Nootdorp
5.0,9.0,54331.0,08,03-11-2020,Pijnacker-Nootdorp
4.0,7.0,54331.0,07,03-10-2020,Pijnacker-Nootdorp
2.0,4.0,54331.0,06,03-09-2020,Pijnacker-Nootdorp
2.0,4.0,54331.0,05,03-08-2020,Pijnacker-Nootdorp
2.0,4.0,54331.0,04,03-07-2020,Pijnacker-Nootdorp
2.0,4.0,54331.0,03,03-06-2020,Pijnacker-Nootdorp
2.0,4.0,54331.0,02,03-05-2020,Pijnacker-Nootdorp
32.0,40.0,80117.0,22,03-25-2020,Purmerend
23.0,29.0,80117.0,21,03-24-2020,Purmerend
22.0,27.0,80117.0,20,03-23-2020,Purmerend
20.0,25.0,80117.0,19,03-22-2020,Purmerend
14.0,17.0,80117.0,18,03-21-2020,Purmerend
11.0,14.0,80117.0,17,03-20-2020,Purmerend
7.0,9.0,80117.0,16,03-19-2020,Purmerend
4.0,5.0,80117.0,15,03-18-2020,Purmerend
2.0,2.0,80117.0,14,03-17-2020,Purmerend
2.0,2.0,80117.0,12,03-16-2020,Purmerend
2.0,2.0,80117.0,13,03-16-2020,Purmerend
2.0,2.0,80117.0,11,03-14-2020,Purmerend
2.0,2.0,80117.0,10,03-13-2020,Purmerend
1.0,1.0,80117.0,09,03-12-2020,Purmerend
1.0,1.0,80117.0,08,03-11-2020,Purmerend
5.0,21.0,24198.0,22,03-25-2020,Putten
3.0,12.0,24198.0,21,03-24-2020,Putten
3.0,12.0,24198.0,20,03-23-2020,Putten
3.0,12.0,24198.0,19,03-22-2020,Putten
3.0,12.0,24198.0,18,03-21-2020,Putten
3.0,12.0,24198.0,17,03-20-2020,Putten
2.0,8.0,24198.0,16,03-19-2020,Putten
2.0,8.0,24198.0,15,03-18-2020,Putten
2.0,8.0,24198.0,14,03-17-2020,Putten
2.0,8.0,24198.0,13,03-16-2020,Putten
10.0,27.0,37511.0,22,03-25-2020,Raalte
6.0,16.0,37511.0,21,03-24-2020,Raalte
5.0,13.0,37511.0,20,03-23-2020,Raalte
5.0,13.0,37511.0,19,03-22-2020,Raalte
3.0,8.0,37511.0,18,03-21-2020,Raalte
3.0,8.0,37511.0,17,03-20-2020,Raalte
3.0,8.0,37511.0,16,03-19-2020,Raalte
3.0,8.0,37511.0,15,03-18-2020,Raalte
3.0,8.0,37511.0,14,03-17-2020,Raalte
1.0,3.0,37511.0,12,03-16-2020,Raalte
2.0,5.0,37511.0,13,03-16-2020,Raalte
1.0,3.0,37511.0,11,03-14-2020,Raalte
1.0,3.0,37511.0,10,03-13-2020,Raalte
1.0,3.0,37511.0,09,03-12-2020,Raalte
7.0,31.0,22678.0,22,03-25-2020,Reimerswaal
6.0,26.0,22678.0,21,03-24-2020,Reimerswaal
5.0,22.0,22678.0,20,03-23-2020,Reimerswaal
5.0,22.0,22678.0,19,03-22-2020,Reimerswaal
