Aantal,Aantal per 100000 inwoners,BevAant,Count,Datum,Gemeente
1,47.0,9.0,537833.0,19,03-22-2020,'s-Gravenhage
1,44.0,8.0,537833.0,18,03-21-2020,'s-Gravenhage
1,36.0,7.0,537833.0,17,03-20-2020,'s-Gravenhage
1,27.0,5.0,537833.0,16,03-19-2020,'s-Gravenhage
1,21.0,4.0,537833.0,15,03-18-2020,'s-Gravenhage
1,17.0,3.0,537833.0,14,03-17-2020,'s-Gravenhage
171,10.0,2.0,537833.0,12,03-16-2020,'s-Gravenhage
190,14.0,3.0,537833.0,13,03-16-2020,'s-Gravenhage
150,9.0,2.0,537833.0,11,03-14-2020,'s-Gravenhage
0,8.0,1.0,537833.0,10,03-13-2020,'s-Gravenhage
0,7.0,1.0,537833.0,09,03-12-2020,'s-Gravenhage
259,7.0,1.0,537833.0,08,03-11-2020,'s-Gravenhage
259,3.0,1.0,537833.0,07,03-10-2020,'s-Gravenhage
259,2.0,0.0,537833.0,06,03-09-2020,'s-Gravenhage
259,2.0,0.0,537833.0,05,03-08-2020,'s-Gravenhage
259,2.0,0.0,537833.0,04,03-07-2020,'s-Gravenhage
259,2.0,0.0,537833.0,03,03-06-2020,'s-Gravenhage
2,55.0,36.0,154205.0,19,03-22-2020,'s-Hertogenbosch
2,45.0,29.0,154205.0,18,03-21-2020,'s-Hertogenbosch
2,38.0,25.0,154205.0,17,03-20-2020,'s-Hertogenbosch
2,35.0,23.0,154205.0,16,03-19-2020,'s-Hertogenbosch
2,30.0,19.0,154205.0,15,03-18-2020,'s-Hertogenbosch
2,24.0,16.0,154205.0,14,03-17-2020,'s-Hertogenbosch
172,14.0,9.0,154205.0,12,03-16-2020,'s-Hertogenbosch
191,20.0,13.0,154205.0,13,03-16-2020,'s-Hertogenbosch
151,14.0,9.0,154205.0,11,03-14-2020,'s-Hertogenbosch
1,11.0,7.0,154205.0,10,03-13-2020,'s-Hertogenbosch
1,8.0,5.0,154205.0,09,03-12-2020,'s-Hertogenbosch
260,5.0,3.0,154205.0,08,03-11-2020,'s-Hertogenbosch
260,4.0,3.0,154205.0,07,03-10-2020,'s-Hertogenbosch
260,3.0,2.0,154205.0,06,03-09-2020,'s-Hertogenbosch
260,2.0,1.0,154205.0,05,03-08-2020,'s-Hertogenbosch
260,2.0,1.0,154205.0,04,03-07-2020,'s-Hertogenbosch
0,99.0,64.0,154205.0,17,03-20-2020,* Bij 112 personen is de woonplaats niet van bekend
0,99.0,64.0,154205.0,18,03-21-2020,* Bij 137 personen is de woonplaats niet van bekend
0,99.0,64.0,154205.0,19,03-22-2020,* Bij 55 personen is de woonplaats niet van bekend
1,13.0,8.0,154205.0,11,03-14-2020,* postcode ontbreekt bij 37 pt en 1 woont in buitenland
1,13.0,8.0,154205.0,12,03-16-2020,* postcode ontbreekt bij 58 pt en 1 woont in buitenland
0,99.0,64.0,154205.0,14,03-17-2020,* postcode ontbreekt bij 70 pt en 1 woont in buitenland
1,13.0,8.0,154205.0,13,03-16-2020,* postcode ontbreekt bij 70 pt en 1 woont in buitenland
0,99.0,64.0,154205.0,15,03-18-2020,* postcode ontbreekt bij 84 pt en 1 woont in buitenland
0,99.0,64.0,154205.0,16,03-19-2020,* postcode ontbreekt bij 89 pt en 1 woont in buitenland
3,1.0,4.0,25386.0,19,03-22-2020,Aa en Hunze
3,0.0,0.0,25386.0,18,03-21-2020,Aa en Hunze
3,0.0,0.0,25386.0,17,03-20-2020,Aa en Hunze
3,0.0,0.0,25386.0,16,03-19-2020,Aa en Hunze
3,0.0,0.0,25386.0,15,03-18-2020,Aa en Hunze
3,0.0,0.0,25386.0,14,03-17-2020,Aa en Hunze
4,7.0,22.0,31728.0,19,03-22-2020,Aalsmeer
4,5.0,16.0,31728.0,18,03-21-2020,Aalsmeer
4,5.0,16.0,31728.0,17,03-20-2020,Aalsmeer
4,4.0,13.0,31728.0,16,03-19-2020,Aalsmeer
4,3.0,9.0,31728.0,15,03-18-2020,Aalsmeer
4,3.0,9.0,31728.0,14,03-17-2020,Aalsmeer
2,3.0,9.0,31728.0,12,03-16-2020,Aalsmeer
2,3.0,9.0,31728.0,13,03-16-2020,Aalsmeer
2,3.0,9.0,31728.0,11,03-14-2020,Aalsmeer
2,3.0,9.0,31728.0,10,03-13-2020,Aalsmeer
2,2.0,6.0,31728.0,09,03-12-2020,Aalsmeer
1,2.0,6.0,31728.0,08,03-11-2020,Aalsmeer
1,2.0,6.0,31728.0,07,03-10-2020,Aalsmeer
5,1.0,4.0,27011.0,19,03-22-2020,Aalten
5,1.0,4.0,27011.0,18,03-21-2020,Aalten
5,1.0,4.0,27011.0,17,03-20-2020,Aalten
5,0.0,0.0,27011.0,16,03-19-2020,Aalten
5,0.0,0.0,27011.0,15,03-18-2020,Aalten
5,0.0,0.0,27011.0,14,03-17-2020,Aalten
6,0.0,0.0,27852.0,19,03-22-2020,Achtkarspelen
6,0.0,0.0,27852.0,18,03-21-2020,Achtkarspelen
6,0.0,0.0,27852.0,17,03-20-2020,Achtkarspelen
6,0.0,0.0,27852.0,16,03-19-2020,Achtkarspelen
6,0.0,0.0,27852.0,15,03-18-2020,Achtkarspelen
6,0.0,0.0,27852.0,14,03-17-2020,Achtkarspelen
7,4.0,20.0,20069.0,19,03-22-2020,Alblasserdam
7,3.0,15.0,20069.0,18,03-21-2020,Alblasserdam
7,3.0,15.0,20069.0,17,03-20-2020,Alblasserdam
7,2.0,10.0,20069.0,16,03-19-2020,Alblasserdam
7,1.0,5.0,20069.0,15,03-18-2020,Alblasserdam
7,1.0,5.0,20069.0,14,03-17-2020,Alblasserdam
8,12.0,47.0,25271.0,19,03-22-2020,Albrandswaard
8,8.0,32.0,25271.0,18,03-21-2020,Albrandswaard
8,5.0,20.0,25271.0,17,03-20-2020,Albrandswaard
8,4.0,16.0,25271.0,16,03-19-2020,Albrandswaard
8,4.0,16.0,25271.0,15,03-18-2020,Albrandswaard
8,3.0,12.0,25271.0,14,03-17-2020,Albrandswaard
3,1.0,4.0,25271.0,12,03-16-2020,Albrandswaard
3,2.0,8.0,25271.0,13,03-16-2020,Albrandswaard
3,1.0,4.0,25271.0,11,03-14-2020,Albrandswaard
3,1.0,4.0,25271.0,10,03-13-2020,Albrandswaard
3,1.0,4.0,25271.0,09,03-12-2020,Albrandswaard
5,1.0,4.0,25271.0,08,03-11-2020,Albrandswaard
5,1.0,4.0,25271.0,07,03-10-2020,Albrandswaard
5,1.0,4.0,25271.0,06,03-09-2020,Albrandswaard
5,1.0,4.0,25271.0,05,03-08-2020,Albrandswaard
9,15.0,14.0,108558.0,19,03-22-2020,Alkmaar
9,11.0,10.0,108558.0,18,03-21-2020,Alkmaar
9,10.0,9.0,108558.0,17,03-20-2020,Alkmaar
9,9.0,8.0,108558.0,16,03-19-2020,Alkmaar
9,5.0,5.0,108558.0,15,03-18-2020,Alkmaar
9,2.0,2.0,108558.0,14,03-17-2020,Alkmaar
4,1.0,1.0,108558.0,12,03-16-2020,Alkmaar
4,2.0,2.0,108558.0,13,03-16-2020,Alkmaar
4,1.0,1.0,108558.0,11,03-14-2020,Alkmaar
4,1.0,1.0,108558.0,10,03-13-2020,Alkmaar
4,1.0,1.0,108558.0,09,03-12-2020,Alkmaar
6,1.0,1.0,108558.0,08,03-11-2020,Alkmaar
6,1.0,1.0,108558.0,07,03-10-2020,Alkmaar
10,5.0,7.0,72849.0,19,03-22-2020,Almelo
10,4.0,5.0,72849.0,18,03-21-2020,Almelo
10,3.0,4.0,72849.0,17,03-20-2020,Almelo
10,2.0,3.0,72849.0,16,03-19-2020,Almelo
10,1.0,1.0,72849.0,15,03-18-2020,Almelo
10,1.0,1.0,72849.0,14,03-17-2020,Almelo
5,1.0,1.0,72849.0,12,03-16-2020,Almelo
5,1.0,1.0,72849.0,13,03-16-2020,Almelo
5,1.0,1.0,72849.0,11,03-14-2020,Almelo
5,1.0,1.0,72849.0,10,03-13-2020,Almelo
5,1.0,1.0,72849.0,09,03-12-2020,Almelo
7,1.0,1.0,72849.0,08,03-11-2020,Almelo
7,1.0,1.0,72849.0,07,03-10-2020,Almelo
7,1.0,1.0,72849.0,06,03-09-2020,Almelo
7,1.0,1.0,72849.0,05,03-08-2020,Almelo
11,14.0,7.0,207904.0,19,03-22-2020,Almere
11,11.0,5.0,207904.0,18,03-21-2020,Almere
11,5.0,2.0,207904.0,17,03-20-2020,Almere
11,5.0,2.0,207904.0,16,03-19-2020,Almere
11,4.0,2.0,207904.0,15,03-18-2020,Almere
11,3.0,1.0,207904.0,14,03-17-2020,Almere
6,2.0,1.0,207904.0,12,03-16-2020,Almere
6,3.0,1.0,207904.0,13,03-16-2020,Almere
6,2.0,1.0,207904.0,11,03-14-2020,Almere
6,1.0,0.0,207904.0,10,03-13-2020,Almere
6,1.0,0.0,207904.0,09,03-12-2020,Almere
8,1.0,0.0,207904.0,08,03-11-2020,Almere
8,1.0,0.0,207904.0,07,03-10-2020,Almere
8,1.0,0.0,207904.0,06,03-09-2020,Almere
8,1.0,0.0,207904.0,05,03-08-2020,Almere
8,1.0,0.0,207904.0,04,03-07-2020,Almere
8,1.0,0.0,207904.0,03,03-06-2020,Almere
12,17.0,15.0,110986.0,19,03-22-2020,Alphen aan den Rijn
12,15.0,14.0,110986.0,18,03-21-2020,Alphen aan den Rijn
12,13.0,12.0,110986.0,17,03-20-2020,Alphen aan den Rijn
12,10.0,9.0,110986.0,16,03-19-2020,Alphen aan den Rijn
12,9.0,8.0,110986.0,15,03-18-2020,Alphen aan den Rijn
12,6.0,5.0,110986.0,14,03-17-2020,Alphen aan den Rijn
7,6.0,5.0,110986.0,12,03-16-2020,Alphen aan den Rijn
7,6.0,5.0,110986.0,13,03-16-2020,Alphen aan den Rijn
7,6.0,5.0,110986.0,11,03-14-2020,Alphen aan den Rijn
7,4.0,4.0,110986.0,10,03-13-2020,Alphen aan den Rijn
7,3.0,3.0,110986.0,09,03-12-2020,Alphen aan den Rijn
9,2.0,2.0,110986.0,08,03-11-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,07,03-10-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,06,03-09-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,05,03-08-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,04,03-07-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,03,03-06-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,02,03-05-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,01,03-04-2020,Alphen aan den Rijn
9,1.0,1.0,110986.0,00,03-03-2020,Alphen aan den Rijn
13,9.0,89.0,10149.0,19,03-22-2020,Alphen-Chaam
13,7.0,69.0,10149.0,18,03-21-2020,Alphen-Chaam
13,6.0,59.0,10149.0,17,03-20-2020,Alphen-Chaam
13,6.0,59.0,10149.0,16,03-19-2020,Alphen-Chaam
13,6.0,59.0,10149.0,15,03-18-2020,Alphen-Chaam
13,3.0,30.0,10149.0,14,03-17-2020,Alphen-Chaam
8,1.0,10.0,10149.0,12,03-16-2020,Alphen-Chaam
8,2.0,20.0,10149.0,13,03-16-2020,Alphen-Chaam
8,1.0,10.0,10149.0,11,03-14-2020,Alphen-Chaam
14,23.0,42.0,55386.0,19,03-22-2020,Altena
14,22.0,40.0,55386.0,18,03-21-2020,Altena
14,19.0,34.0,55386.0,17,03-20-2020,Altena
14,19.0,34.0,55386.0,16,03-19-2020,Altena
14,15.0,27.0,55386.0,15,03-18-2020,Altena
14,12.0,22.0,55386.0,14,03-17-2020,Altena
9,10.0,18.0,55386.0,12,03-16-2020,Altena
9,12.0,22.0,55386.0,13,03-16-2020,Altena
9,9.0,16.0,55386.0,11,03-14-2020,Altena
8,8.0,14.0,55386.0,10,03-13-2020,Altena
8,5.0,9.0,55386.0,09,03-12-2020,Altena
11,4.0,7.0,55386.0,08,03-11-2020,Altena
11,4.0,7.0,55386.0,07,03-10-2020,Altena
11,4.0,7.0,55386.0,06,03-09-2020,Altena
11,4.0,7.0,55386.0,05,03-08-2020,Altena
11,4.0,7.0,55386.0,04,03-07-2020,Altena
11,4.0,7.0,55386.0,03,03-06-2020,Altena
11,4.0,7.0,55386.0,02,03-05-2020,Altena
11,3.0,5.0,55386.0,01,03-04-2020,Altena
11,3.0,5.0,55386.0,00,03-03-2020,Altena
15,0.0,0.0,3673.0,19,03-22-2020,Ameland
15,0.0,0.0,3673.0,18,03-21-2020,Ameland
15,0.0,0.0,3673.0,17,03-20-2020,Ameland
15,0.0,0.0,3673.0,16,03-19-2020,Ameland
15,0.0,0.0,3673.0,15,03-18-2020,Ameland
15,0.0,0.0,3673.0,14,03-17-2020,Ameland
16,37.0,24.0,156286.0,19,03-22-2020,Amersfoort
16,37.0,24.0,156286.0,18,03-21-2020,Amersfoort
16,32.0,20.0,156286.0,17,03-20-2020,Amersfoort
16,30.0,19.0,156286.0,16,03-19-2020,Amersfoort
16,23.0,15.0,156286.0,15,03-18-2020,Amersfoort
16,21.0,13.0,156286.0,14,03-17-2020,Amersfoort
10,10.0,6.0,156286.0,12,03-16-2020,Amersfoort
10,18.0,12.0,156286.0,13,03-16-2020,Amersfoort
10,4.0,3.0,156286.0,11,03-14-2020,Amersfoort
9,4.0,3.0,156286.0,10,03-13-2020,Amersfoort
9,4.0,3.0,156286.0,09,03-12-2020,Amersfoort
13,2.0,1.0,156286.0,08,03-11-2020,Amersfoort
17,27.0,30.0,90838.0,19,03-22-2020,Amstelveen
17,26.0,29.0,90838.0,18,03-21-2020,Amstelveen
17,22.0,24.0,90838.0,17,03-20-2020,Amstelveen
17,13.0,14.0,90838.0,16,03-19-2020,Amstelveen
17,7.0,8.0,90838.0,15,03-18-2020,Amstelveen
17,6.0,7.0,90838.0,14,03-17-2020,Amstelveen
11,3.0,3.0,90838.0,12,03-16-2020,Amstelveen
11,4.0,4.0,90838.0,13,03-16-2020,Amstelveen
11,3.0,3.0,90838.0,11,03-14-2020,Amstelveen
10,3.0,3.0,90838.0,10,03-13-2020,Amstelveen
10,2.0,2.0,90838.0,09,03-12-2020,Amstelveen
14,2.0,2.0,90838.0,08,03-11-2020,Amstelveen
14,2.0,2.0,90838.0,07,03-10-2020,Amstelveen
14,2.0,2.0,90838.0,06,03-09-2020,Amstelveen
14,1.0,1.0,90838.0,05,03-08-2020,Amstelveen
14,1.0,1.0,90838.0,04,03-07-2020,Amstelveen
18,188.0,22.0,862965.0,19,03-22-2020,Amsterdam
18,161.0,19.0,862965.0,18,03-21-2020,Amsterdam
18,127.0,15.0,862965.0,17,03-20-2020,Amsterdam
18,85.0,10.0,862965.0,16,03-19-2020,Amsterdam
18,61.0,7.0,862965.0,15,03-18-2020,Amsterdam
18,56.0,6.0,862965.0,14,03-17-2020,Amsterdam
12,31.0,4.0,862965.0,12,03-16-2020,Amsterdam
12,39.0,5.0,862965.0,13,03-16-2020,Amsterdam
12,31.0,4.0,862965.0,11,03-14-2020,Amsterdam
11,20.0,2.0,862965.0,10,03-13-2020,Amsterdam
11,11.0,1.0,862965.0,09,03-12-2020,Amsterdam
15,8.0,1.0,862965.0,08,03-11-2020,Amsterdam
15,8.0,1.0,862965.0,07,03-10-2020,Amsterdam
15,4.0,0.0,862965.0,06,03-09-2020,Amsterdam
15,4.0,0.0,862965.0,05,03-08-2020,Amsterdam
15,3.0,0.0,862965.0,04,03-07-2020,Amsterdam
15,2.0,0.0,862965.0,03,03-06-2020,Amsterdam
15,2.0,0.0,862965.0,02,03-05-2020,Amsterdam
15,1.0,0.0,862965.0,01,03-04-2020,Amsterdam
19,17.0,10.0,162445.0,19,03-22-2020,Apeldoorn
19,16.0,10.0,162445.0,18,03-21-2020,Apeldoorn
19,13.0,8.0,162445.0,17,03-20-2020,Apeldoorn
19,11.0,7.0,162445.0,16,03-19-2020,Apeldoorn
19,10.0,6.0,162445.0,15,03-18-2020,Apeldoorn
19,7.0,4.0,162445.0,14,03-17-2020,Apeldoorn
13,3.0,2.0,162445.0,12,03-16-2020,Apeldoorn
13,7.0,4.0,162445.0,13,03-16-2020,Apeldoorn
13,3.0,2.0,162445.0,11,03-14-2020,Apeldoorn
12,2.0,1.0,162445.0,10,03-13-2020,Apeldoorn
12,2.0,1.0,162445.0,09,03-12-2020,Apeldoorn
16,1.0,1.0,162445.0,08,03-11-2020,Apeldoorn
20,0.0,0.0,11721.0,19,03-22-2020,Appingedam
20,0.0,0.0,11721.0,18,03-21-2020,Appingedam
20,0.0,0.0,11721.0,17,03-20-2020,Appingedam
20,0.0,0.0,11721.0,16,03-19-2020,Appingedam
20,0.0,0.0,11721.0,15,03-18-2020,Appingedam
20,0.0,0.0,11721.0,14,03-17-2020,Appingedam
21,16.0,10.0,159265.0,19,03-22-2020,Arnhem
21,15.0,9.0,159265.0,18,03-21-2020,Arnhem
21,13.0,8.0,159265.0,17,03-20-2020,Arnhem
21,10.0,6.0,159265.0,16,03-19-2020,Arnhem
21,9.0,6.0,159265.0,15,03-18-2020,Arnhem
21,8.0,5.0,159265.0,14,03-17-2020,Arnhem
14,7.0,4.0,159265.0,12,03-16-2020,Arnhem
14,7.0,4.0,159265.0,13,03-16-2020,Arnhem
14,4.0,3.0,159265.0,11,03-14-2020,Arnhem
13,4.0,3.0,159265.0,10,03-13-2020,Arnhem
13,4.0,3.0,159265.0,09,03-12-2020,Arnhem
18,3.0,2.0,159265.0,08,03-11-2020,Arnhem
18,2.0,1.0,159265.0,07,03-10-2020,Arnhem
18,2.0,1.0,159265.0,06,03-09-2020,Arnhem
18,3.0,2.0,159265.0,05,03-08-2020,Arnhem
18,1.0,1.0,159265.0,04,03-07-2020,Arnhem
18,1.0,1.0,159265.0,03,03-06-2020,Arnhem
22,2.0,3.0,67963.0,19,03-22-2020,Assen
22,1.0,1.0,67963.0,18,03-21-2020,Assen
22,1.0,1.0,67963.0,17,03-20-2020,Assen
22,0.0,0.0,67963.0,16,03-19-2020,Assen
22,0.0,0.0,67963.0,15,03-18-2020,Assen
22,0.0,0.0,67963.0,14,03-17-2020,Assen
23,5.0,30.0,16710.0,19,03-22-2020,Asten
23,5.0,30.0,16710.0,18,03-21-2020,Asten
23,2.0,12.0,16710.0,17,03-20-2020,Asten
23,2.0,12.0,16710.0,16,03-19-2020,Asten
23,2.0,12.0,16710.0,15,03-18-2020,Asten
23,2.0,12.0,16710.0,14,03-17-2020,Asten
15,1.0,6.0,16710.0,12,03-16-2020,Asten
15,1.0,6.0,16710.0,13,03-16-2020,Asten
24,1.0,15.0,6847.0,19,03-22-2020,Baarle-Nassau
24,1.0,15.0,6847.0,18,03-21-2020,Baarle-Nassau
24,1.0,15.0,6847.0,17,03-20-2020,Baarle-Nassau
24,0.0,0.0,6847.0,16,03-19-2020,Baarle-Nassau
24,0.0,0.0,6847.0,15,03-18-2020,Baarle-Nassau
24,0.0,0.0,6847.0,14,03-17-2020,Baarle-Nassau
25,1.0,4.0,24767.0,19,03-22-2020,Baarn
25,1.0,4.0,24767.0,18,03-21-2020,Baarn
25,1.0,4.0,24767.0,17,03-20-2020,Baarn
25,2.0,8.0,24767.0,16,03-19-2020,Baarn
25,0.0,0.0,24767.0,15,03-18-2020,Baarn
25,0.0,0.0,24767.0,14,03-17-2020,Baarn
26,10.0,21.0,48673.0,19,03-22-2020,Barendrecht
26,9.0,18.0,48673.0,18,03-21-2020,Barendrecht
26,5.0,10.0,48673.0,17,03-20-2020,Barendrecht
26,4.0,8.0,48673.0,16,03-19-2020,Barendrecht
26,3.0,6.0,48673.0,15,03-18-2020,Barendrecht
26,3.0,6.0,48673.0,14,03-17-2020,Barendrecht
16,3.0,6.0,48673.0,12,03-16-2020,Barendrecht
16,3.0,6.0,48673.0,13,03-16-2020,Barendrecht
15,1.0,2.0,48673.0,11,03-14-2020,Barendrecht
14,1.0,2.0,48673.0,10,03-13-2020,Barendrecht
14,1.0,2.0,48673.0,09,03-12-2020,Barendrecht
27,9.0,16.0,57971.0,19,03-22-2020,Barneveld
27,8.0,14.0,57971.0,18,03-21-2020,Barneveld
27,8.0,14.0,57971.0,17,03-20-2020,Barneveld
27,6.0,10.0,57971.0,16,03-19-2020,Barneveld
27,5.0,9.0,57971.0,15,03-18-2020,Barneveld
27,4.0,7.0,57971.0,14,03-17-2020,Barneveld
17,2.0,3.0,57971.0,12,03-16-2020,Barneveld
17,3.0,5.0,57971.0,13,03-16-2020,Barneveld
28,5.0,31.0,15929.0,19,03-22-2020,Beek
28,5.0,31.0,15929.0,18,03-21-2020,Beek
28,5.0,31.0,15929.0,17,03-20-2020,Beek
28,3.0,19.0,15929.0,16,03-19-2020,Beek
28,3.0,19.0,15929.0,15,03-18-2020,Beek
28,3.0,19.0,15929.0,14,03-17-2020,Beek
18,3.0,19.0,15929.0,12,03-16-2020,Beek
18,3.0,19.0,15929.0,13,03-16-2020,Beek
15,8.0,50.0,15929.0,09,03-12-2020,BeekDaelen
29,19.0,53.0,35727.0,19,03-22-2020,Beekdaelen
29,19.0,53.0,35727.0,18,03-21-2020,Beekdaelen
29,19.0,53.0,35727.0,17,03-20-2020,Beekdaelen
29,18.0,50.0,35727.0,16,03-19-2020,Beekdaelen
29,18.0,50.0,35727.0,15,03-18-2020,Beekdaelen
29,15.0,42.0,35727.0,14,03-17-2020,Beekdaelen
19,12.0,34.0,35727.0,12,03-16-2020,Beekdaelen
19,13.0,36.0,35727.0,13,03-16-2020,Beekdaelen
16,9.0,25.0,35727.0,11,03-14-2020,Beekdaelen
15,8.0,22.0,35727.0,10,03-13-2020,Beekdaelen
26,8.0,22.0,35727.0,08,03-11-2020,Beekdaelen
26,5.0,14.0,35727.0,07,03-10-2020,Beekdaelen
26,4.0,11.0,35727.0,06,03-09-2020,Beekdaelen
26,2.0,6.0,35727.0,05,03-08-2020,Beekdaelen
26,2.0,6.0,35727.0,04,03-07-2020,Beekdaelen
26,1.0,3.0,35727.0,03,03-06-2020,Beekdaelen
30,0.0,0.0,9748.0,19,03-22-2020,Beemster
30,0.0,0.0,9748.0,18,03-21-2020,Beemster
30,0.0,0.0,9748.0,17,03-20-2020,Beemster
30,0.0,0.0,9748.0,16,03-19-2020,Beemster
30,0.0,0.0,9748.0,15,03-18-2020,Beemster
30,0.0,0.0,9748.0,14,03-17-2020,Beemster
31,5.0,37.0,13519.0,19,03-22-2020,Beesel
31,3.0,22.0,13519.0,18,03-21-2020,Beesel
31,1.0,7.0,13519.0,17,03-20-2020,Beesel
31,0.0,0.0,13519.0,16,03-19-2020,Beesel
31,0.0,0.0,13519.0,15,03-18-2020,Beesel
31,0.0,0.0,13519.0,14,03-17-2020,Beesel
32,30.0,86.0,34798.0,19,03-22-2020,Berg en Dal
32,25.0,72.0,34798.0,18,03-21-2020,Berg en Dal
32,20.0,57.0,34798.0,17,03-20-2020,Berg en Dal
32,18.0,52.0,34798.0,16,03-19-2020,Berg en Dal
32,14.0,40.0,34798.0,15,03-18-2020,Berg en Dal
32,14.0,40.0,34798.0,14,03-17-2020,Berg en Dal
20,6.0,17.0,34798.0,12,03-16-2020,Berg en Dal
20,10.0,29.0,34798.0,13,03-16-2020,Berg en Dal
17,6.0,17.0,34798.0,11,03-14-2020,Berg en Dal
16,5.0,14.0,34798.0,10,03-13-2020,Berg en Dal
16,3.0,9.0,34798.0,09,03-12-2020,Berg en Dal
29,3.0,9.0,34798.0,08,03-11-2020,Berg en Dal
29,1.0,3.0,34798.0,07,03-10-2020,Berg en Dal
33,1.0,5.0,18491.0,19,03-22-2020,Bergeijk
33,1.0,5.0,18491.0,18,03-21-2020,Bergeijk
33,1.0,5.0,18491.0,17,03-20-2020,Bergeijk
33,1.0,5.0,18491.0,16,03-19-2020,Bergeijk
33,1.0,5.0,18491.0,15,03-18-2020,Bergeijk
33,1.0,5.0,18491.0,14,03-17-2020,Bergeijk
21,1.0,5.0,18491.0,12,03-16-2020,Bergeijk
21,1.0,5.0,18491.0,13,03-16-2020,Bergeijk
18,1.0,5.0,18491.0,11,03-14-2020,Bergeijk
17,1.0,5.0,18491.0,10,03-13-2020,Bergeijk
17,1.0,5.0,18491.0,09,03-12-2020,Bergeijk
30,1.0,5.0,18491.0,08,03-11-2020,Bergeijk
34,1.0,8.0,13140.0,19,03-22-2020,Bergen (L)
34,1.0,8.0,13140.0,18,03-21-2020,Bergen (L)
34,1.0,8.0,13140.0,17,03-20-2020,Bergen (L)
34,1.0,8.0,13140.0,16,03-19-2020,Bergen (L)
34,1.0,8.0,13140.0,15,03-18-2020,Bergen (L)
34,0.0,0.0,13140.0,14,03-17-2020,Bergen (L)
35,8.0,27.0,29974.0,19,03-22-2020,Bergen (NH)
35,6.0,20.0,29974.0,18,03-21-2020,Bergen (NH)
35,4.0,13.0,29974.0,17,03-20-2020,Bergen (NH)
35,4.0,13.0,29974.0,16,03-19-2020,Bergen (NH)
35,2.0,7.0,29974.0,15,03-18-2020,Bergen (NH)
35,1.0,3.0,29974.0,14,03-17-2020,Bergen (NH)
22,1.0,3.0,29974.0,12,03-16-2020,Bergen (NH.)
22,1.0,3.0,29974.0,13,03-16-2020,Bergen (NH.)
19,1.0,3.0,29974.0,11,03-14-2020,Bergen (NH.)
36,10.0,15.0,66811.0,19,03-22-2020,Bergen op Zoom
36,9.0,13.0,66811.0,18,03-21-2020,Bergen op Zoom
36,8.0,12.0,66811.0,17,03-20-2020,Bergen op Zoom
36,6.0,9.0,66811.0,16,03-19-2020,Bergen op Zoom
36,5.0,7.0,66811.0,15,03-18-2020,Bergen op Zoom
36,5.0,7.0,66811.0,14,03-17-2020,Bergen op Zoom
23,4.0,6.0,66811.0,12,03-16-2020,Bergen op Zoom
23,4.0,6.0,66811.0,13,03-16-2020,Bergen op Zoom
20,1.0,1.0,66811.0,11,03-14-2020,Bergen op Zoom
18,1.0,1.0,66811.0,10,03-13-2020,Bergen op Zoom
18,1.0,1.0,66811.0,09,03-12-2020,Bergen op Zoom
33,1.0,1.0,66811.0,08,03-11-2020,Bergen op Zoom
33,1.0,1.0,66811.0,07,03-10-2020,Bergen op Zoom
33,1.0,1.0,66811.0,06,03-09-2020,Bergen op Zoom
33,1.0,1.0,66811.0,05,03-08-2020,Bergen op Zoom
37,1.0,2.0,43904.0,19,03-22-2020,Berkelland
37,1.0,2.0,43904.0,18,03-21-2020,Berkelland
37,1.0,2.0,43904.0,17,03-20-2020,Berkelland
37,1.0,2.0,43904.0,16,03-19-2020,Berkelland
37,0.0,0.0,43904.0,15,03-18-2020,Berkelland
37,0.0,0.0,43904.0,14,03-17-2020,Berkelland
38,57.0,185.0,30806.0,19,03-22-2020,Bernheze
38,41.0,133.0,30806.0,18,03-21-2020,Bernheze
38,37.0,120.0,30806.0,17,03-20-2020,Bernheze
38,30.0,97.0,30806.0,16,03-19-2020,Bernheze
38,26.0,84.0,30806.0,15,03-18-2020,Bernheze
38,20.0,65.0,30806.0,14,03-17-2020,Bernheze
24,16.0,52.0,30806.0,12,03-16-2020,Bernheze
24,19.0,62.0,30806.0,13,03-16-2020,Bernheze
21,15.0,49.0,30806.0,11,03-14-2020,Bernheze
19,13.0,42.0,30806.0,10,03-13-2020,Bernheze
19,4.0,13.0,30806.0,09,03-12-2020,Bernheze
35,2.0,6.0,30806.0,08,03-11-2020,Bernheze
35,2.0,6.0,30806.0,07,03-10-2020,Bernheze
35,2.0,6.0,30806.0,06,03-09-2020,Bernheze
35,1.0,3.0,30806.0,05,03-08-2020,Bernheze
35,1.0,3.0,30806.0,04,03-07-2020,Bernheze
39,14.0,47.0,29821.0,19,03-22-2020,Best
39,11.0,37.0,29821.0,18,03-21-2020,Best
39,8.0,27.0,29821.0,17,03-20-2020,Best
39,6.0,20.0,29821.0,16,03-19-2020,Best
39,6.0,20.0,29821.0,15,03-18-2020,Best
39,5.0,17.0,29821.0,14,03-17-2020,Best
